PNU,DealAmount,DealMonth,LdCodeNm,RegstrSeCodeNm,Year,LndcgrCodeNm,LndpclAr,PrposAreaNm,LadUseSittnNm,TpgrphHgCodeNm,TpgrphFrmCodeNm,RoadSideCodeNm,PblntfPclnd,Tot_ppltn,Avg_age,Ppltn_dnsty,Aged_child_idx,Oldage_suprt_per,Juv_suprt_per,Tot_family,Avg_fmember_cnt,Tot_house,Corp_cnt,Tot_worker,ChangePricePercent,ChangePricePercentTotal,ChangePricePercentAverage,PrposAreaDstrcCodeNm,LandPlace_MT1,LandPlace_CS2,LandPlace_PS3,LandPlace_SC4,LandPlace_AC5,LandPlace_PK6,LandPlace_OL7,LandPlace_SW8,LandPlace_BK9,LandPlace_CT1,LandPlace_AG2,LandPlace_PO3,LandPlace_AT4,LandPlace_AD5,LandPlace_FD6,LandPlace_CE7,LandPlace_HP8,LandPlace_PM9,LandPlace_MT1_50m,LandPlace_CS2_50m,LandPlace_PS3_50m,LandPlace_SC4_50m,LandPlace_AC5_50m,LandPlace_PK6_50m,LandPlace_OL7_50m,LandPlace_SW8_50m,LandPlace_BK9_50m,LandPlace_CT1_50m,LandPlace_AG2_50m,LandPlace_PO3_50m,LandPlace_AT4_50m,LandPlace_AD5_50m,LandPlace_FD6_50m,LandPlace_CE7_50m,LandPlace_HP8_50m,LandPlace_PM9_50m,LandPlace_MT1_100m,LandPlace_CS2_100m,LandPlace_PS3_100m,LandPlace_SC4_100m,LandPlace_AC5_100m,LandPlace_PK6_100m,LandPlace_OL7_100m,LandPlace_SW8_100m,LandPlace_BK9_100m,LandPlace_CT1_100m,LandPlace_AG2_100m,LandPlace_PO3_100m,LandPlace_AT4_100m,LandPlace_AD5_100m,LandPlace_FD6_100m,LandPlace_CE7_100m,LandPlace_HP8_100m,LandPlace_PM9_100m,LandPlace_MT1_500m,LandPlace_CS2_500m,LandPlace_PS3_500m,LandPlace_SC4_500m,LandPlace_AC5_500m,LandPlace_PK6_500m,LandPlace_OL7_500m,LandPlace_SW8_500m,LandPlace_BK9_500m,LandPlace_CT1_500m,LandPlace_AG2_500m,LandPlace_PO3_500m,LandPlace_AT4_500m,LandPlace_AD5_500m,LandPlace_FD6_500m,LandPlace_CE7_500m,LandPlace_HP8_500m,LandPlace_PM9_500m,LandPlace_MT1_1000m,LandPlace_CS2_1000m,LandPlace_PS3_1000m,LandPlace_SC4_1000m,LandPlace_AC5_1000m,LandPlace_PK6_1000m,LandPlace_OL7_1000m,LandPlace_SW8_1000m,LandPlace_BK9_1000m,LandPlace_CT1_1000m,LandPlace_AG2_1000m,LandPlace_PO3_1000m,LandPlace_AT4_1000m,LandPlace_AD5_1000m,LandPlace_FD6_1000m,LandPlace_CE7_1000m,LandPlace_HP8_1000m,LandPlace_PM9_1000m
1111013600100970001,"80,000",1,서울특별시 종로구 인사동,일반,2021,대,21.4,일반상업지역,상업용,평지,사다리형,세로한면(가),22450000,5929,48.6,2454.7,542.9,31.7,5.8,3636,1.6,1630.0,18586,118650,0.336,4.542,0.3785,"대공방어협조구역(위탁고도:54-236m)(포함),도시지역(포함),문화지구(포함),가축사육제한구역(포함),제1종지구단위계획구역(포함),과밀억제권역(포함),역사도심(포함),중점경관관리구역(포함),일반상업지역(포함),상대보호구역(포함),상대보호구역(저촉),도로(접함),제1종지구단위계획구역(저촉),도로(저촉),정비구역(저촉),도시철도(저촉),도로(포함),중로2류(폭 15m~20m)(접함),정비구역(포함),중로2류(폭 15m~20m)(포함),중로2류(폭 15m~20m)(저촉),역사문화환경보존지역(저촉),역사문화환경보존지역(포함),방화지구(저촉),건축선(저촉),도시관리계획 입안중(저촉),방화지구(포함),도시철도(포함),건축선(포함),도시관리계획 입안중(포함),방화지구(접함),건축선(접함),도시관리계획 입안중(접함),도시철도(접함),제1종지구단위계획구역(접함),문화지구(저촉),문화지구(접함),정비구역(접함),소로3류(폭 8m 미만)(접함),중로3류(폭 12m~15m)(접함),중로3류(폭 12m~15m)(저촉),중로3류(폭 12m~15m)(포함),소로3류(폭 8m 미만)(저촉),소로3류(폭 8m 미만)(포함),문화재보호구역(접함),시도지정문화재구역(저촉),문화재보호구역(저촉),공공공지(접함),공공공지(포함),경관광장(접함),경관광장(포함),경관광장(저촉),중로1류(폭 20m~25m)(포함),중로1류(폭 20m~25m)(접함),소로2류(폭 8m~10m)(접함),중로1류(폭 20m~25m)(저촉),소로2류(폭 8m~10m)(저촉),공공공지(저촉),공원(접함),공원(포함),공원(저촉)",963.0,46.0,62.0,563.0,27.0,23.0,626.0,237.0,45.0,131.0,29.0,179.0,173.0,52.0,18.0,46.0,46.0,99.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,10.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,5.0,41.0,8.0,3.0,1.0,0.0,63.0,8.0,0.0,176.0,121.0,0.0,2.0,110.0,98.0,90.0,13.0,17.0,95.0,1570.0,447.0,68.0,27.0,1.0,161.0,28.0,4.0,269.0,330.0,2.0,10.0,309.0,239.0,229.0,67.0,41.0,204.0,3867.0,1211.0,241.0,90.0
1111016200101550015,"5,468",1,서울특별시 종로구 효제동,일반,2021,대,5.7,일반상업지역,상업나지,평지,삼각형,맹지,6440000,4828,44.9,8010.4,532.6,25.0,4.7,2692,1.7,1270.0,8343,25067,0.37,4.951,0.412583,"대공방어협조구역(위탁고도:54-236m)(포함),도시지역(포함),가축사육제한구역(포함),도시관리계획 입안중(포함),과밀억제권역(포함),역사도심(포함),중점경관관리구역(포함),지구단위계획구역(포함),일반상업지역(포함),상대보호구역(포함),상대보호구역(저촉),도로(저촉),도로(포함),도로(접함),방화지구(저촉),도시관리계획 입안중(저촉),방화지구(포함),건축선(저촉),방화지구(접함),건축선(접함),도시관리계획 입안중(접함),건축선(포함),공공공지(접함),절대보호구역(저촉),절대보호구역(포함),공공공지(저촉),공공공지(포함),지구단위계획구역(저촉),지구단위계획구역(접함),학교(접함),절대보호구역(접함),학교(포함),상대보호구역(접함),학교(저촉)",640.0,11.0,193.0,84.0,252.0,162.0,1199.0,336.0,71.0,163.0,8.0,86.0,315.0,63.0,21.0,108.0,153.0,166.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,32.0,9.0,3.0,23.0,44.0,0.0,1.0,47.0,27.0,78.0,7.0,8.0,31.0,576.0,149.0,61.0,42.0,2.0,98.0,20.0,9.0,53.0,197.0,0.0,9.0,176.0,162.0,249.0,15.0,35.0,126.0,1758.0,503.0,150.0,90.0
1111016600100720025,"16,000",1,서울특별시 종로구 연건동,일반,2021,대,5.2,제2종일반주거지역,상업용,평지,사다리형,광대세각,11150000,7453,42.0,9533.1,297.8,20.8,7.0,3883,1.8,2486.0,1693,17857,0.373,4.942,0.411833,"대공방어협조구역(위탁고도:54-236m)(포함),도시지역(포함),도로(포함),도시철도(저촉),제2종일반주거지역(저촉),제1종일반주거지역(저촉),문화지구(포함),가축사육제한구역(포함),과밀억제권역(포함),중점경관관리구역(포함),지구단위계획구역(포함),역사도심(포함),절대보호구역(저촉),상대보호구역(저촉),학교(접함),건축선(접함),역사문화환경보존지역(저촉),제2종일반주거지역(포함),역사문화환경보존지역(포함),지구단위계획구역(접함),상대보호구역(포함),도로(접함),지구단위계획구역(저촉),절대보호구역(포함),건축선(저촉),학교(포함),도시철도(접함),문화지구(저촉),국가지정문화재구역(접함),절대보호구역(접함),상대보호구역(접함),소로2류(폭 8m~10m)(접함),도로(저촉),건축허가·착공제한지역(포함),토지거래계약에관한허가구역(포함),제3종일반주거지역(접함),학교(저촉),일반상업지역(접함),방화지구(저촉),도시관리계획 입안중(저촉),역사도심(접함),도시관리계획 입안중(접함),국가지정문화재구역(저촉),방화지구(접함),문화지구(접함),건축허가·착공제한지역(저촉),토지거래계약에관한허가구역(저촉),제3종일반주거지역(포함),준주거지역(접함),제3종일반주거지역(저촉),국가지정문화재구역(포함),역사문화환경보존지역(접함),건축선(포함),건축허가·착공제한지역(접함),토지거래계약에관한허가구역(접함),준주거지역(저촉),일반상업지역(저촉),제2종일반주거지역(접함),역사도심(저촉),준주거지역(포함),일반상업지역(포함),도시관리계획 입안중(포함),방화지구(포함),근린공원(접함),근린공원(포함)",356.0,8.0,33.0,99.0,224.0,76.0,865.0,413.0,73.0,185.0,10.0,124.0,221.0,330.0,11.0,3.0,102.0,102.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,1.0,24.0,8.0,6.0,21.0,56.0,0.0,1.0,29.0,140.0,25.0,4.0,5.0,11.0,381.0,170.0,18.0,23.0,3.0,71.0,23.0,15.0,92.0,138.0,1.0,2.0,115.0,244.0,151.0,12.0,55.0,67.0,1468.0,500.0,98.0,78.0
1111016600100780004,"193,000",1,서울특별시 종로구 연건동,일반,2021,대,67.1,제2종일반주거지역,상업용,평지,사다리형,광대세각,11150000,7453,42.0,9533.1,297.8,20.8,7.0,3883,1.8,2486.0,1693,17857,0.373,4.942,0.411833,"대공방어협조구역(위탁고도:54-236m)(포함),도시지역(포함),도로(포함),도시철도(저촉),제2종일반주거지역(저촉),제1종일반주거지역(저촉),문화지구(포함),가축사육제한구역(포함),과밀억제권역(포함),중점경관관리구역(포함),지구단위계획구역(포함),역사도심(포함),절대보호구역(저촉),상대보호구역(저촉),학교(접함),건축선(접함),역사문화환경보존지역(저촉),제2종일반주거지역(포함),역사문화환경보존지역(포함),지구단위계획구역(접함),상대보호구역(포함),도로(접함),지구단위계획구역(저촉),절대보호구역(포함),건축선(저촉),학교(포함),도시철도(접함),문화지구(저촉),국가지정문화재구역(접함),절대보호구역(접함),상대보호구역(접함),소로2류(폭 8m~10m)(접함),도로(저촉),건축허가·착공제한지역(포함),토지거래계약에관한허가구역(포함),제3종일반주거지역(접함),학교(저촉),일반상업지역(접함),방화지구(저촉),도시관리계획 입안중(저촉),역사도심(접함),도시관리계획 입안중(접함),국가지정문화재구역(저촉),방화지구(접함),문화지구(접함),건축허가·착공제한지역(저촉),토지거래계약에관한허가구역(저촉),제3종일반주거지역(포함),준주거지역(접함),제3종일반주거지역(저촉),국가지정문화재구역(포함),역사문화환경보존지역(접함),건축선(포함),건축허가·착공제한지역(접함),토지거래계약에관한허가구역(접함),준주거지역(저촉),일반상업지역(저촉),제2종일반주거지역(접함),역사도심(저촉),준주거지역(포함),일반상업지역(포함),도시관리계획 입안중(포함),방화지구(포함),근린공원(접함),근린공원(포함)",355.0,4.0,37.0,104.0,223.0,72.0,861.0,410.0,73.0,188.0,14.0,120.0,219.0,335.0,13.0,1.0,98.0,98.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,27.0,10.0,1.0,1.0,1.0,24.0,8.0,6.0,22.0,57.0,0.0,1.0,29.0,141.0,24.0,4.0,5.0,12.0,393.0,172.0,18.0,23.0,3.0,71.0,23.0,15.0,92.0,138.0,1.0,2.0,115.0,244.0,151.0,12.0,55.0,68.0,1468.0,500.0,97.0,78.0
1111017400105950169,"1,570",1,서울특별시 종로구 창신동,일반,2021,대,12.2,제2종일반주거지역,단독,고지,사다리형,세로한면(불),2544000,4510,49.4,14791.0,492.3,31.4,6.4,2339,1.9,1537.0,2828,6435,0.383,5.07,0.4225,"대공방어협조구역(위탁고도:54-236m)(포함),상대보호구역(저촉),상대보호구역(포함),도시지역(포함),가축사육제한구역(포함),과밀억제권역(포함),제2종일반주거지역(포함),도로(포함),철도(저촉),중점경관관리구역(포함),제3종일반주거지역(접함),도로(접함),도로(저촉),철도(접함),제2종일반주거지역(접함),철도(포함),제2종일반주거지역(저촉),소로3류(폭 8m 미만)(접함),공원(접함),제1종일반주거지역(포함),근린공원(접함),절대보호구역(포함),공원(포함),근린공원(포함),절대보호구역(저촉),제3종일반주거지역(포함),학교(저촉),학교(접함),수도공급설비(접함),완충녹지(접함),폐기물처리및재활용시설(접함),제1종일반주거지역(접함),제3종일반주거지역(저촉),절대보호구역(접함),상대보호구역(접함),완충녹지(포함),제1종일반주거지역(저촉),완충녹지(저촉),폐기물처리및재활용시설(저촉),공공청사(저촉),공공청사(접함),어린이공원(접함),어린이공원(저촉),건축허가·착공제한지역(접함),토지거래계약에관한허가구역(접함),소로3류(폭 8m 미만)(저촉),건축허가·착공제한지역(저촉),토지거래계약에관한허가구역(저촉),소로3류(폭 8m 미만)(포함),건축허가·착공제한지역(포함),토지거래계약에관한허가구역(포함),초등학교(접함),역사문화환경보존지역(저촉),중점경관관리구역(저촉),근린공원(저촉),수도공급설비(저촉),수도공급설비(포함),중점경관관리구역(접함),주차장(포함),사회복지시설(저촉),폐기물처리및재활용시설(포함),역사문화환경보존지역(포함),문화재보호구역(접함),전통사찰보존구역(접함),주차장(접함),공공청사(포함),지구단위계획구역(저촉),지구단위계획구역(접함),일반상업지역(저촉),준주거지역(접함),가로구역별 최고높이 제한지역(접함),지구단위계획구역(포함),준주거지역(포함),일반상업지역(접함),가로구역별 최고높이 제한지역(포함),초등학교(저촉),시도지정문화재구역(저촉),문화재보호구역(저촉),전통사찰보존구역(포함),토지구획정리사업지구기타(접함),방화지구(저촉),건축선(저촉),역사도심(저촉),준주거지역(저촉),도시관리계획 입안중(저촉),가로구역별 최고높이 제한지역(저촉),방화지구(접함),건축선(접함),역사도심(포함),도시관리계획 입안중(접함),일반상업지역(포함),방화지구(포함),건축선(포함),도시관리계획 입안중(포함),정비구역(접함),정비구역(포함),도시철도(저촉),문화시설(접함),공공공지(접함),공공공지(포함),역사도심(접함),정비구역(저촉),문화시설(포함),도시기타용도지역지구용도지역지구(접함),하천(포함),하천(접함),도시기타용도지역지구용도지역지구(저촉),도시기타용도지역지구용도지역지구(포함),시장(접함),시장(포함),시장(저촉),국가지정문화재구역(저촉),광장(저촉),국가지정문화재구역(포함),하천(저촉),광장(포함),문화재보호구역(포함),지하도로(저촉),광장(접함),청소년수련시설(접함),토지구획정리사업지구기타(포함),공익용산지(접함),역사문화환경보존지역(접함),공익용산지(저촉),공익용산지(포함),청소년수련시설(포함),주차장(저촉),청소년수련시설(저촉),국가지정문화재구역(접함),일반도로(접함),공원(저촉),어린이공원(포함)",537.0,209.0,251.0,300.0,315.0,115.0,1052.0,482.0,259.0,88.0,105.0,249.0,101.0,101.0,61.0,113.0,333.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,11.0,2.0,22.0,15.0,0.0,1.0,9.0,11.0,49.0,9.0,9.0,10.0,197.0,44.0,13.0,7.0,4.0,84.0,37.0,15.0,93.0,155.0,0.0,6.0,129.0,155.0,278.0,21.0,28.0,102.0,1278.0,373.0,121.0,60.0
1111017400105950168,"8,000",1,서울특별시 종로구 창신동,일반,2021,대,37.6,제2종일반주거지역,주거나지,고지,삼각형,세로한면(불),2395000,4510,49.4,14791.0,492.3,31.4,6.4,2339,1.9,1537.0,2828,6435,0.383,5.07,0.4225,"대공방어협조구역(위탁고도:54-236m)(포함),상대보호구역(저촉),상대보호구역(포함),도시지역(포함),가축사육제한구역(포함),과밀억제권역(포함),제2종일반주거지역(포함),도로(포함),철도(저촉),중점경관관리구역(포함),제3종일반주거지역(접함),도로(접함),도로(저촉),철도(접함),제2종일반주거지역(접함),철도(포함),제2종일반주거지역(저촉),소로3류(폭 8m 미만)(접함),공원(접함),제1종일반주거지역(포함),근린공원(접함),절대보호구역(포함),공원(포함),근린공원(포함),절대보호구역(저촉),제3종일반주거지역(포함),학교(저촉),학교(접함),수도공급설비(접함),완충녹지(접함),폐기물처리및재활용시설(접함),제1종일반주거지역(접함),제3종일반주거지역(저촉),절대보호구역(접함),상대보호구역(접함),완충녹지(포함),제1종일반주거지역(저촉),완충녹지(저촉),폐기물처리및재활용시설(저촉),공공청사(저촉),공공청사(접함),어린이공원(접함),어린이공원(저촉),건축허가·착공제한지역(접함),토지거래계약에관한허가구역(접함),소로3류(폭 8m 미만)(저촉),건축허가·착공제한지역(저촉),토지거래계약에관한허가구역(저촉),소로3류(폭 8m 미만)(포함),건축허가·착공제한지역(포함),토지거래계약에관한허가구역(포함),초등학교(접함),역사문화환경보존지역(저촉),중점경관관리구역(저촉),근린공원(저촉),수도공급설비(저촉),수도공급설비(포함),중점경관관리구역(접함),주차장(포함),사회복지시설(저촉),폐기물처리및재활용시설(포함),역사문화환경보존지역(포함),문화재보호구역(접함),전통사찰보존구역(접함),주차장(접함),공공청사(포함),지구단위계획구역(저촉),지구단위계획구역(접함),일반상업지역(저촉),준주거지역(접함),가로구역별 최고높이 제한지역(접함),지구단위계획구역(포함),준주거지역(포함),일반상업지역(접함),가로구역별 최고높이 제한지역(포함),초등학교(저촉),시도지정문화재구역(저촉),문화재보호구역(저촉),전통사찰보존구역(포함),토지구획정리사업지구기타(접함),방화지구(저촉),건축선(저촉),역사도심(저촉),준주거지역(저촉),도시관리계획 입안중(저촉),가로구역별 최고높이 제한지역(저촉),방화지구(접함),건축선(접함),역사도심(포함),도시관리계획 입안중(접함),일반상업지역(포함),방화지구(포함),건축선(포함),도시관리계획 입안중(포함),정비구역(접함),정비구역(포함),도시철도(저촉),문화시설(접함),공공공지(접함),공공공지(포함),역사도심(접함),정비구역(저촉),문화시설(포함),도시기타용도지역지구용도지역지구(접함),하천(포함),하천(접함),도시기타용도지역지구용도지역지구(저촉),도시기타용도지역지구용도지역지구(포함),시장(접함),시장(포함),시장(저촉),국가지정문화재구역(저촉),광장(저촉),국가지정문화재구역(포함),하천(저촉),광장(포함),문화재보호구역(포함),지하도로(저촉),광장(접함),청소년수련시설(접함),토지구획정리사업지구기타(포함),공익용산지(접함),역사문화환경보존지역(접함),공익용산지(저촉),공익용산지(포함),청소년수련시설(포함),주차장(저촉),청소년수련시설(저촉),국가지정문화재구역(접함),일반도로(접함),공원(저촉),어린이공원(포함)",530.0,210.0,251.0,291.0,307.0,110.0,1043.0,474.0,260.0,97.0,98.0,249.0,92.0,92.0,68.0,116.0,334.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,2.0,22.0,16.0,0.0,1.0,9.0,11.0,52.0,9.0,8.0,12.0,199.0,44.0,13.0,8.0,4.0,83.0,37.0,15.0,96.0,155.0,0.0,5.0,129.0,152.0,278.0,21.0,28.0,106.0,1273.0,371.0,121.0,60.0
1111018300100400001,"40,000",1,서울특별시 종로구 평창동,일반,2021,전,152.0,제2종일반주거지역,주거나지,완경사,삼각형,맹지,2394000,16832,45.0,1882.6,189.2,27.6,14.6,6265,2.6,5523.0,1290,4456,0.407,5.151,0.42925,"대공방어협조구역(위탁고도:54-236m)(포함),도시지역(포함),자연경관지구(포함),일단의주택단지조성사업지역(포함),제1종전용주거지역(포함),가축사육제한구역(포함),도시관리계획 입안중(포함),과밀억제권역(포함),지구단위계획구역(포함),소로3류(폭 8m 미만)(접함),제한보호구역(후방지역:500m)(저촉),공익용산지(접함),임업용산지(접함),고도지구(저촉),제2종일반주거지역(포함),도로(저촉),건축선(저촉),도시자연공원구역(접함),도시관리계획 입안중(저촉),제한보호구역(후방지역:500m)(포함),고도지구(포함),제1종일반주거지역(저촉),제2종일반주거지역(저촉),자연녹지지역(접함),개발제한구역(접함),도시자연공원구역(포함),비오톱1등급(저촉),통제보호구역(민통선이남:300m)(접함),제2종일반주거지역(접함),소로2류(폭 8m~10m)(접함),통제보호구역(민통선이남:300m)(저촉),자연경관지구(저촉),제1종전용주거지역(저촉),소로2류(폭 8m~10m)(포함),국립공원(접함),공원자연환경지구(접함),자연경관지구(접함),근린공원(접함),제1종전용주거지역(접함),건축선(접함),통제보호구역(민통선이남:300m)(포함),공익용산지(저촉),국립공원(저촉),공원자연환경지구(저촉),기타교통시설(저촉),도로(포함),자연녹지지역(저촉),개발제한구역(저촉),근린공원(저촉),역사문화환경보존지역(저촉),도시자연공원구역(저촉),(한강)폐기물매립시설 설치제한지역(저촉),고도지구(접함),제1종지구단위계획구역(접함),공원(접함),중로3류(폭 12m~15m)(저촉),도시관리계획 입안중(접함),(한강)폐기물매립시설 설치제한지역(포함),제1종지구단위계획구역(포함),경관녹지(접함),소하천구역(포함),자연녹지지역(포함),개발제한구역(포함),비오톱1등급(접함),소하천구역(저촉),제한보호구역(후방지역:500m)(접함),소하천구역(접함),역사문화환경보존지역(포함),비오톱1등급(포함),문화재(접함),공익용산지(포함),상대보호구역(저촉),소로3류(폭 8m 미만)(저촉),하천구역(저촉),소로3류(폭 8m 미만)(포함),하천구역(접함),하천구역(포함),절대보호구역(저촉),원형보존지(접함),학교(저촉),상대보호구역(포함),절대보호구역(포함),학교(포함),제1종일반주거지역(접함),(한강)폐기물매립시설 설치제한지역(접함),원형보존지(포함),기타교통시설(포함),제1종일반주거지역(포함),제1종지구단위계획구역(저촉),임업용산지(포함),도로(접함),일단의주택단지조성사업지역(접함),지구단위계획구역(접함),건축선(포함),사고지(포함),사고지(접함),중로3류(폭 12m~15m)(접함),중로3류(폭 12m~15m)(포함),학교(접함),문화시설(접함),어린이공원(접함),소로1류(폭 10m~12m)(접함),소로1류(폭 10m~12m)(포함),일단의주택단지조성사업지역(저촉),지구단위계획구역(저촉),소로1류(폭 10m~12m)(저촉),주차장(접함),공공공지(접함),공원(포함),경관녹지(포함),국립공원(포함),공원자연환경지구(포함),소로2류(폭 8m~10m)(저촉),등록문화재구역(저촉),하수도(접함),하수도(포함),폐기물처리및재활용시설(접함),절대보호구역(접함),문화시설(저촉),문화시설(포함),체육시설(저촉),집단취락지구(접함),집단취락지구(포함),집단취락지구(저촉),생태·경관완충보전구역(접함),생태·경관핵심보전구역(접함),주차장(포함),공공공지(저촉),어린이공원(포함),도서관(접함),어린이공원(저촉),임업용산지(저촉),폐기물처리및재활용시설(포함),건축용도지역미분류(접함),도서관(포함),건축용도지역미분류(포함),공공공지(포함),하수도(저촉),등록문화재구역(접함),문화재보호구역(접함),시도지정문화재구역(저촉),문화재보호구역(포함),역사문화환경보존지역(접함),공원자연보존지구(저촉),전통사찰보존구역(저촉),문화재(저촉),문화재(포함),근린공원(포함),중점경관관리구역(저촉)",380.0,206.0,452.0,437.0,229.0,266.0,206.0,3146.0,202.0,100.0,28.0,439.0,503.0,274.0,35.0,97.0,375.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,8.0,4.0,3.0,0.0,6.0,7.0,8.0,1.0,0.0,1.0,29.0,12.0,3.0,2.0,1.0,8.0,3.0,1.0,30.0,13.0,3.0,0.0,10.0,23.0,24.0,2.0,5.0,3.0,71.0,47.0,6.0,4.0
1111013600102200022,"3,800",2,서울특별시 종로구 인사동,일반,2021,대,2.1,일반상업지역,상업기타,평지,사다리형,세로각지(불),11070000,5929,48.6,2454.7,542.9,31.7,5.8,3636,1.6,1630.0,18586,118650,0.336,4.542,0.3785,"대공방어협조구역(위탁고도:54-236m)(포함),도시지역(포함),문화지구(포함),가축사육제한구역(포함),제1종지구단위계획구역(포함),과밀억제권역(포함),역사도심(포함),중점경관관리구역(포함),일반상업지역(포함),상대보호구역(포함),상대보호구역(저촉),도로(접함),제1종지구단위계획구역(저촉),도로(저촉),정비구역(저촉),도시철도(저촉),도로(포함),중로2류(폭 15m~20m)(접함),정비구역(포함),중로2류(폭 15m~20m)(포함),중로2류(폭 15m~20m)(저촉),역사문화환경보존지역(저촉),역사문화환경보존지역(포함),방화지구(저촉),건축선(저촉),도시관리계획 입안중(저촉),방화지구(포함),도시철도(포함),건축선(포함),도시관리계획 입안중(포함),방화지구(접함),건축선(접함),도시관리계획 입안중(접함),도시철도(접함),제1종지구단위계획구역(접함),문화지구(저촉),문화지구(접함),정비구역(접함),소로3류(폭 8m 미만)(접함),중로3류(폭 12m~15m)(접함),중로3류(폭 12m~15m)(저촉),중로3류(폭 12m~15m)(포함),소로3류(폭 8m 미만)(저촉),소로3류(폭 8m 미만)(포함),문화재보호구역(접함),시도지정문화재구역(저촉),문화재보호구역(저촉),공공공지(접함),공공공지(포함),경관광장(접함),경관광장(포함),경관광장(저촉),중로1류(폭 20m~25m)(포함),중로1류(폭 20m~25m)(접함),소로2류(폭 8m~10m)(접함),중로1류(폭 20m~25m)(저촉),소로2류(폭 8m~10m)(저촉),공공공지(저촉),공원(접함),공원(포함),공원(저촉)",961.0,131.0,84.0,479.0,51.0,42.0,533.0,270.0,57.0,54.0,31.0,130.0,124.0,53.0,2.0,12.0,53.0,162.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,64.0,6.0,1.0,0.0,0.0,54.0,7.0,1.0,164.0,111.0,0.0,2.0,88.0,107.0,91.0,11.0,19.0,96.0,1575.0,441.0,64.0,26.0,1.0,159.0,33.0,5.0,270.0,316.0,2.0,9.0,310.0,239.0,218.0,66.0,44.0,192.0,3689.0,1178.0,231.0,89.0
